City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Mwembe,TZ,-4.15,37.85,67.75,90,100,4.88,light rain
348,Ponta Do Sol,PT,32.6667,-17.1,65.03,66,20,4.81,few clouds
349,Matamoros,MX,25.5333,-103.25,59.11,44,0,4.61,clear sky
350,Kaoma,ZM,-14.7833,24.8,65.17,96,98,3.76,light rain
351,Chaozhou,CN,23.6651,116.6379,55.26,74,66,6.76,broken clouds
352,Novyy Urengoy,RU,66.0833,76.6333,-9.67,97,100,7.14,overcast clouds
353,Zhigansk,RU,66.7697,123.3711,-28.86,100,100,2.48,overcast clouds
354,Avera,US,33.194,-82.5271,43.92,25,0,13.62,clear sky
355,Lubao,PH,14.9167,120.55,80.67,88,6,4.74,clear sky
356,Sur,OM,22.5667,59.5289,71.37,54,3,4.65,clear sky
357,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,87,42,13.4,scattered clouds
358,Breza,BA,44.0183,18.2608,25.45,95,25,3.18,scattered clouds
359,Vieste,IT,41.8825,16.175,43.3,58,6,19.53,clear sky
360,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,74.7,93,100,5.86,overcast clouds
361,Bilma,NE,18.6853,12.9164,61.99,17,0,9.8,clear sky
362,Waynesville,US,35.4887,-82.9887,32.09,51,0,1.01,snow
363,Sakaiminato,JP,35.55,133.2333,35.58,93,75,3.44,broken clouds
364,Nalut,LY,30.3333,10.85,44.82,44,0,9.82,clear sky
365,Kapuskasing,CA,49.4169,-82.4331,12.29,85,100,3.44,overcast clouds
366,Diffa,NE,13.3154,12.6113,66.36,19,34,11.01,scattered clouds
367,Ohara,JP,35.25,140.3833,41.0,80,28,12.17,scattered clouds
368,Guerrero Negro,MX,27.9769,-114.0611,71.17,28,8,7.56,clear sky
369,Norman Wells,CA,65.282,-126.8329,-25.56,68,20,2.3,few clouds
370,Vestmannaeyjar,IS,63.4427,-20.2734,40.28,67,100,18.39,light rain
371,Carndonagh,IE,55.25,-7.2667,42.94,65,67,13.35,broken clouds
372,Paamiut,GL,61.994,-49.6678,16.52,76,100,24.67,light snow
373,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.38,71,100,4.61,overcast clouds
374,Nara,JP,34.6851,135.8049,43.88,47,34,3.6,scattered clouds
375,Yaviza,PA,8.1537,-77.6931,84.78,64,38,6.06,scattered clouds
376,Jumla,NP,29.2747,82.1838,32.34,50,0,4.63,clear sky
377,Rocha,UY,-34.4833,-54.3333,77.54,52,10,13.0,clear sky
378,Pacific Grove,US,36.6177,-121.9166,62.96,58,0,1.99,clear sky
379,Hope,US,33.6671,-93.5916,56.98,36,0,10.09,clear sky
380,Laibin,CN,23.7,109.2667,41.5,75,30,10.27,scattered clouds
381,Fayetteville,US,35.0527,-78.8784,37.62,40,75,13.0,broken clouds
382,Uaua,BR,-9.8414,-39.4817,73.72,77,100,8.63,overcast clouds
383,Flinders,AU,-34.5833,150.8552,73.2,86,100,5.99,overcast clouds
384,Genhe,CN,50.7833,121.5167,-17.88,100,28,2.08,scattered clouds
385,Franklin,US,39.9667,-83.0166,22.15,66,20,1.01,few clouds
386,Emerald,AU,-23.5333,148.1667,73.54,78,34,0.0,scattered clouds
387,Socorro,US,31.6546,-106.3033,52.07,26,20,6.91,few clouds
388,Tondano,ID,1.3038,124.9112,68.09,91,95,2.06,overcast clouds
389,Puerto Baquerizo Moreno,EC,-0.9,-89.6,81.59,65,20,17.27,few clouds
390,Lincoln,US,40.8,-96.667,59.0,25,0,5.01,clear sky
391,Gunjur,GM,13.2019,-16.7339,77.07,57,0,9.22,clear sky
392,Namibe,AO,-15.1961,12.1522,72.39,77,100,6.76,overcast clouds
393,Bouna,CI,9.2667,-3.0,80.15,17,57,4.56,broken clouds
394,Santa Catalina,PH,9.3337,122.8637,77.32,85,69,2.51,broken clouds
395,Chicla,PE,-11.705,-76.2686,47.19,76,79,12.73,light rain
396,Indianola,US,41.3581,-93.5574,37.89,57,23,6.62,few clouds
397,Udhampur,IN,32.9333,75.1333,46.9,61,0,8.55,clear sky
398,Kalyazin,RU,57.2403,37.8433,7.86,99,99,3.04,overcast clouds
399,Portland,US,45.5234,-122.6762,50.36,61,20,1.99,few clouds
400,Hanover,DE,52.3705,9.7332,49.24,82,75,5.01,broken clouds
401,Brewster,US,41.3973,-73.6171,19.54,79,100,8.99,snow
402,Brae,GB,60.3964,-1.353,40.91,76,77,40.35,broken clouds
403,Arlit,NE,18.7369,7.3853,65.52,14,2,10.38,clear sky
404,Cayenne,GF,4.9333,-52.3333,82.44,85,75,5.01,broken clouds
405,Taoudenni,ML,22.6783,-3.9836,75.24,11,100,13.67,overcast clouds
406,Celestun,MX,20.8667,-90.4,70.97,55,91,17.47,overcast clouds
407,Myski,RU,53.709,87.8014,-4.22,100,57,2.62,broken clouds
408,Ushumun,RU,52.7833,126.5333,-2.92,85,34,9.26,scattered clouds
409,Reo,BF,12.3167,-2.4667,79.9,13,3,9.95,clear sky
410,Ambovombe,MG,-25.1667,46.0833,73.31,87,4,13.82,clear sky
411,Broken Hill,AU,-31.95,141.4333,74.91,60,2,9.22,clear sky
412,Daru,PG,-9.0763,143.2092,78.33,85,100,10.85,moderate rain
413,Shenjiamen,CN,29.9576,122.298,40.19,96,100,18.57,light rain
414,Tambun,ID,-6.2641,107.0712,80.49,75,100,0.34,overcast clouds
415,Miguel Pereira,BR,-22.4539,-43.4689,71.47,92,86,2.59,overcast clouds
416,Richards Bay,ZA,-28.783,32.0377,71.6,83,62,4.14,broken clouds
417,Nishihara,JP,26.1842,127.7558,61.88,94,100,8.05,overcast clouds
418,Wajima,JP,37.4,136.9,35.62,65,100,17.02,overcast clouds
419,Srednekolymsk,RU,67.45,153.6833,-23.93,100,93,4.94,overcast clouds
420,Patitirion,GR,39.15,23.8667,43.38,69,100,29.57,overcast clouds
421,Kuopio,FI,62.8924,27.677,24.75,93,100,18.41,snow
422,Vostok,RU,46.4856,135.8833,-17.19,99,100,3.8,overcast clouds
423,Anloga,GH,5.7947,0.8973,84.42,79,83,8.16,broken clouds
424,Waipawa,NZ,-41.4122,175.5153,64.92,63,17,4.14,few clouds
425,Cap Malheureux,MU,-19.9842,57.6142,81.09,75,81,1.99,broken clouds
426,Luderitz,NA,-26.6481,15.1594,67.86,79,63,9.46,broken clouds
427,Komsomolskiy,UZ,40.4272,71.7189,36.32,93,75,0.0,mist
428,Sinnamary,GF,5.3833,-52.95,80.17,74,74,7.99,broken clouds
429,Palora,EC,-1.7,-77.9333,82.38,64,100,2.95,overcast clouds
430,Yurla,RU,59.3259,54.3223,4.77,99,99,3.09,overcast clouds
431,San Jeronimo,PE,-11.9472,-75.2829,61.83,59,98,8.01,overcast clouds
432,Orocue,CO,4.7912,-71.3354,97.61,26,29,12.91,scattered clouds
433,Palmer,US,42.1584,-72.3287,17.26,79,100,7.0,snow
434,Qostanay,KZ,53.1667,63.5833,-0.11,85,0,2.24,clear sky
435,Tura,IN,25.5198,90.2201,50.94,57,0,2.19,clear sky
436,Matsuura,JP,33.3271,129.721,42.89,59,100,7.31,overcast clouds
437,Inhambane,MZ,-23.865,35.3833,76.98,83,20,3.44,few clouds
438,Fort Nelson,CA,58.8053,-122.7002,9.99,85,100,5.75,snow
439,Talcahuano,CL,-36.7167,-73.1167,64.08,72,100,8.05,overcast clouds
440,San Quintin,MX,30.4833,-115.95,66.83,33,5,4.43,clear sky
441,Mina,MX,26.0011,-100.5299,64.26,36,30,8.52,scattered clouds
442,Muscat,OM,23.6139,58.5922,69.82,63,1,3.89,clear sky
443,Dudinka,RU,69.4058,86.1778,-0.02,93,100,14.32,overcast clouds
444,Hof,DE,50.3167,11.9167,39.96,70,75,17.27,broken clouds
445,Tahoua,NE,14.8888,5.2692,68.27,12,0,10.94,clear sky
446,Rundu,NA,-17.9333,19.7667,68.76,90,100,6.04,light rain
447,Abu Dhabi,AE,24.4667,54.3667,66.96,76,0,5.75,clear sky
448,Kawalu,ID,-7.3817,108.2082,72.99,96,99,1.32,overcast clouds
449,Lavrentiya,RU,65.5833,-171.0,-4.52,84,4,3.89,clear sky
450,Barra Do Garcas,BR,-15.89,-52.2567,84.78,70,75,4.5,broken clouds
451,Vilcun,CL,-38.65,-72.2333,70.54,28,0,11.45,clear sky
452,Hay River,CA,60.8156,-115.7999,-2.22,78,75,6.91,light snow
453,Antalaha,MG,-14.9003,50.2788,74.43,87,11,6.02,few clouds
454,Clarence Town,AU,-32.5833,151.7833,72.81,94,67,2.33,broken clouds
455,Kamenka,RU,51.3223,42.7678,31.75,98,100,7.14,light snow
456,Marawi,PH,7.9986,124.2928,66.65,94,82,0.11,broken clouds
457,Yeppoon,AU,-23.1333,150.7333,74.98,84,99,13.8,overcast clouds
458,Beloha,MG,-25.1667,45.05,73.04,85,6,11.45,clear sky
459,Ukmerge,LT,55.25,24.75,32.68,97,100,24.61,snow
460,Honningsvag,NO,70.9821,25.9704,20.73,73,92,11.99,overcast clouds
461,Merauke,ID,-8.4667,140.3333,80.6,77,100,8.84,overcast clouds
462,Tacoronte,ES,28.4769,-16.4102,61.25,67,40,11.99,haze
463,Borba,BR,-4.3878,-59.5939,74.68,99,100,0.74,light rain
464,Saint-Francois,FR,46.4154,3.9054,38.68,100,100,3.44,overcast clouds
465,Buala,SB,-8.145,159.5921,80.35,83,100,7.38,light rain
466,San Juan,AR,-31.5375,-68.5364,91.24,29,1,9.19,clear sky
467,Andilamena,MG,-17.0167,48.5833,66.58,92,100,5.17,overcast clouds
468,Tiznit,MA,29.5833,-9.5,59.38,29,0,18.32,clear sky
469,Alakurtti,RU,66.9672,30.3491,3.63,97,100,2.42,overcast clouds
470,Vaitape,PF,-16.5167,-151.75,79.72,75,19,11.86,light rain
471,Mahendragarh,IN,28.2833,76.15,52.29,42,0,4.03,clear sky
472,Lompoc,US,34.6391,-120.4579,68.09,42,0,5.75,clear sky
473,Corinto,GR,37.9407,22.9573,48.63,84,100,13.09,overcast clouds
474,Ocampo,MX,21.65,-101.5,66.96,36,0,4.45,clear sky
475,Plomarion,GR,38.9767,26.3681,48.16,66,100,9.26,overcast clouds
476,Starokozache,UA,46.3372,29.9853,28.08,83,17,7.43,few clouds
477,Aksu,CN,41.1231,80.2644,26.98,46,100,2.3,overcast clouds
478,Yar-Sale,RU,66.8333,70.8333,-8.9,96,97,8.72,overcast clouds
479,Lopatino,RU,52.6195,45.8118,24.51,97,100,8.19,light snow
480,Ponta Delgada,PT,37.7333,-25.6667,61.5,72,20,5.75,few clouds
481,Vila Velha,BR,-20.3297,-40.2925,85.95,76,20,18.01,few clouds
482,Umm Bab,QA,25.2142,50.8072,58.68,64,0,16.44,clear sky
483,Miramar,US,25.9873,-80.2323,61.02,43,0,14.97,clear sky
484,Ambilobe,MG,-13.2,49.05,74.08,95,52,2.01,light rain
485,Yaan,NG,7.3833,8.5667,81.9,15,89,6.11,overcast clouds
486,Gravdal,NO,68.1214,13.5031,30.42,75,100,8.1,overcast clouds
487,Caconda,AO,-13.7333,15.0667,62.35,87,100,10.2,overcast clouds
488,Canon City,US,38.441,-105.2424,59.16,10,0,13.8,clear sky
489,Porteirinha,BR,-15.7433,-43.0283,81.61,65,100,3.69,overcast clouds
490,Alice Springs,AU,-23.7,133.8833,74.75,94,75,10.36,broken clouds
491,Kizukuri,JP,40.8061,140.3861,23.11,61,100,18.75,light snow
492,Codrington,AU,-38.2667,141.9667,62.04,85,72,4.16,broken clouds
493,Sorong,ID,-0.8833,131.25,80.42,80,99,8.3,overcast clouds
494,Awjilah,LY,29.1081,21.2869,53.44,38,0,10.4,clear sky
495,Turukhansk,RU,65.8167,87.9833,2.21,95,100,9.95,overcast clouds
496,Bolobo,CD,-2.1667,16.2333,78.31,45,100,2.33,overcast clouds
497,Ust-Shonosha,RU,61.1531,41.343,3.7,100,86,4.29,overcast clouds
498,Kalmar,SE,56.6616,16.3616,46.15,89,100,23.02,overcast clouds
499,Cananeia,BR,-25.0147,-47.9267,70.25,97,100,7.23,overcast clouds
500,Susangerd,IR,31.5608,48.1831,44.62,47,0,9.19,clear sky
501,Tadine,NC,-21.55,167.8833,79.43,88,100,12.44,moderate rain
502,Khash,IR,28.2211,61.2158,50.7,58,17,6.71,few clouds
503,Coquimbo,CL,-29.9533,-71.3436,67.73,72,20,14.97,few clouds
504,Denham Springs,US,30.4869,-90.9562,53.98,24,0,1.01,clear sky
505,Harboore,DK,56.6175,8.1807,43.36,74,36,50.4,scattered clouds
506,Kourou,GF,5.1552,-52.6478,82.45,72,66,7.38,broken clouds
507,Ahipara,NZ,-35.1667,173.1667,64.6,73,70,6.93,broken clouds
508,Chushan,CN,33.2955,113.6528,26.29,94,36,2.44,scattered clouds
509,Barranca,PE,-10.75,-77.7667,73.36,72,91,11.54,overcast clouds
510,Kamaishi,JP,39.2667,141.8833,26.94,60,24,12.64,few clouds
511,Beeville,US,28.4008,-97.7483,64.62,13,0,5.75,clear sky
512,Kurchum,KZ,48.5722,83.6542,-6.38,88,100,2.64,overcast clouds
513,Puerto Cabezas,NI,14.0351,-83.3888,84.16,70,40,11.5,scattered clouds
514,Jardim,BR,-21.4803,-56.1381,90.57,44,51,2.24,broken clouds
515,Pedregulho,BR,-20.2569,-47.4767,70.99,86,87,5.53,overcast clouds
516,Pisco,PE,-13.7,-76.2167,75.25,60,0,11.5,clear sky
517,Troyes,FR,48.3333,4.0833,48.07,93,100,14.97,overcast clouds
518,Stromness,GB,58.965,-3.296,40.96,65,32,35.84,scattered clouds
519,Shimanovsk,RU,52.0,127.7,-4.59,90,20,7.81,few clouds
520,Umm Lajj,SA,25.0213,37.2685,63.66,48,0,11.54,clear sky
521,Bundaberg,AU,-24.85,152.35,73.69,96,75,1.99,broken clouds
522,Kikwit,CD,-5.041,18.8162,75.29,68,93,0.63,overcast clouds
523,Luwingu,ZM,-10.2621,29.9271,63.57,95,99,3.29,overcast clouds
524,Opuwo,NA,-18.0607,13.84,71.69,40,100,8.93,overcast clouds
525,Iowa City,US,41.6611,-91.5302,32.25,55,0,11.5,clear sky
526,Debre Tabor,ET,11.85,38.0167,55.9,48,9,2.66,clear sky
527,Kentau,KZ,43.5206,68.5094,20.21,79,10,7.45,clear sky
528,Sambava,MG,-14.2667,50.1667,77.18,86,17,11.21,few clouds
529,Svetlogorsk,BY,52.6333,29.7333,22.23,95,96,10.49,overcast clouds
530,Dandong,CN,40.1292,124.3947,15.42,51,0,5.12,clear sky
531,Pangnirtung,CA,66.1451,-65.7125,-14.8,70,100,4.61,light snow
532,Kalmunai,LK,7.4167,81.8167,77.09,84,24,1.34,few clouds
533,Boissevain,CA,49.2306,-100.0559,21.06,92,100,11.43,overcast clouds
534,Matagami,CA,49.7502,-77.6328,5.11,72,100,11.5,overcast clouds
535,Raga,SS,8.4596,25.678,69.28,18,78,4.38,broken clouds
536,Zabol,AF,32.25,67.25,38.93,58,100,0.92,overcast clouds
537,Kargil,IN,34.5667,76.1,-4.5,99,98,2.28,overcast clouds
538,Rajpur,IN,22.3,74.35,61.27,27,0,3.47,clear sky
539,Karaton,ID,-6.3424,106.1045,78.96,92,98,2.21,overcast clouds
540,Khasan,RU,42.4308,130.6434,18.0,50,0,13.51,clear sky
541,Zarechnyy,RU,53.2036,45.1923,21.31,46,98,3.18,overcast clouds
542,Deputatskiy,RU,69.3,139.9,-18.67,87,100,2.06,overcast clouds
543,Weinan,CN,34.5036,109.5089,33.49,76,48,2.77,scattered clouds
544,Solnechnyy,RU,50.7214,136.6319,-17.25,94,55,3.09,broken clouds
545,Rovaniemi,FI,66.5,25.7167,15.21,92,40,14.97,scattered clouds
546,Ostrovnoy,RU,68.0531,39.5131,13.37,89,100,15.12,overcast clouds
547,Lufilufi,WS,-13.8745,-171.5986,78.58,69,8,15.21,clear sky
548,Quelimane,MZ,-17.8786,36.8883,82.35,83,20,8.05,few clouds
549,Rodrigues Alves,BR,-7.738,-72.6509,89.8,90,100,2.68,overcast clouds
550,Rudnichnyy,RU,59.617,52.4703,7.38,97,88,4.03,overcast clouds
551,Belmonte,BR,-15.8631,-38.8828,86.5,74,18,11.14,few clouds
552,Quatre Cocos,MU,-20.2078,57.7625,80.71,74,96,14.74,overcast clouds
553,Shieli,KZ,44.1667,66.75,25.54,92,88,6.46,overcast clouds
554,San Carlos De Bariloche,AR,-41.1456,-71.3082,73.15,28,0,27.63,clear sky
555,Bonavista,CA,48.6499,-53.1147,34.12,87,100,18.34,overcast clouds
556,Barahona,DO,18.2085,-71.1008,85.82,66,40,14.97,scattered clouds
557,Kholmy,UA,51.871,32.6006,25.56,95,100,8.97,overcast clouds
558,Praia Da Vitoria,PT,38.7333,-27.0667,59.76,88,75,10.85,broken clouds
559,Quzhou,CN,28.9594,118.8686,35.69,100,100,1.16,overcast clouds
560,Meadow Lake,US,34.8014,-106.5436,50.77,32,61,4.47,broken clouds
561,Aykhal,RU,66.0,111.5,-19.91,99,26,5.08,scattered clouds
562,Cedar City,US,37.6775,-113.0619,41.4,38,0,0.0,clear sky
563,Iranshahr,IR,27.2025,60.6848,59.34,47,0,6.91,clear sky
564,Ixtapa,MX,20.7,-105.2,87.01,35,0,7.34,clear sky
565,Iskateley,RU,67.6803,53.1512,12.81,94,100,14.63,light snow
566,Dabakala,CI,8.3667,-4.4333,83.25,16,69,3.85,broken clouds
567,Mori,JP,34.8333,137.9333,41.45,62,45,6.98,scattered clouds
568,Puerto Colombia,CO,10.9878,-74.9547,86.09,72,1,18.57,clear sky
569,Hinundayan,PH,10.3523,125.2506,78.39,86,59,1.95,broken clouds
570,Lashio,MM,22.9333,97.75,45.93,80,0,1.19,clear sky
571,Bijar,IR,35.8668,47.6051,8.35,90,5,5.93,clear sky
572,Yafran,LY,32.0633,12.5286,45.63,70,100,15.28,overcast clouds
573,Viransehir,TR,37.2353,39.7631,36.97,92,100,2.89,overcast clouds
574,Pa Sang,TH,18.5262,98.9394,69.37,62,65,0.76,broken clouds
575,Beira,MZ,-19.8436,34.8389,80.69,83,20,13.0,few clouds
576,Sogne,NO,58.0833,7.8167,41.7,78,11,33.84,few clouds
577,Atar,MR,20.5169,-13.0499,77.54,18,100,4.41,overcast clouds
578,Korbach,DE,51.2756,8.873,48.04,77,99,20.27,overcast clouds
579,Shimoda,JP,34.6667,138.95,39.11,70,61,8.72,broken clouds
580,Tahe,CN,52.3333,124.7333,-1.68,81,15,7.23,few clouds
581,Nichinan,JP,31.6,131.3667,43.75,74,100,7.61,overcast clouds
582,Springbok,ZA,-29.6643,17.8865,79.77,33,12,5.41,few clouds
583,Jalu,LY,29.0331,21.5482,53.56,40,0,9.8,clear sky
584,Mandali,IQ,33.7499,45.5541,50.22,49,3,6.02,clear sky
585,Pljevlja,ME,43.3333,19.3333,16.23,94,94,3.6,overcast clouds
586,Rincon,US,32.296,-81.2354,46.85,31,40,20.71,scattered clouds
587,Sobolevo,RU,54.4299,31.8996,23.18,93,100,9.66,overcast clouds
588,Gorontalo,ID,0.5412,123.0595,74.12,94,99,3.33,overcast clouds
589,Owando,CG,-0.4819,15.8999,77.86,34,98,2.33,overcast clouds
590,Roma,US,43.2128,-75.4557,13.86,54,0,8.05,clear sky
591,Tommot,RU,58.9564,126.2925,-5.3,95,100,7.96,overcast clouds
592,Winnemucca,US,40.973,-117.7357,39.25,38,0,0.0,clear sky
593,Shubarshi,KZ,48.5872,57.1869,15.55,96,95,8.68,overcast clouds
594,Balsa,RO,46.0333,23.1167,23.27,93,100,3.83,overcast clouds
595,Phan Thiet,VN,10.9333,108.1,72.1,89,92,3.58,overcast clouds
596,Camacupa,AO,-12.0167,17.4833,62.76,94,100,3.85,overcast clouds
597,Maraba,BR,-5.3686,-49.1178,86.18,70,75,6.91,broken clouds
598,Goma,CD,-1.6792,29.2228,66.97,71,90,2.75,overcast clouds
599,Ganzhou,CN,28.8184,115.4327,34.47,95,76,3.71,broken clouds
600,Khankala,RU,43.3021,45.7556,27.01,100,68,2.24,broken clouds
601,Asha,RU,54.9973,57.2722,4.26,99,99,3.15,overcast clouds
602,Santa Isabel,BR,-23.3156,-46.2214,74.91,96,100,4.56,overcast clouds
603,Luganville,VU,-15.5333,167.1667,78.73,89,100,8.3,overcast clouds
604,Lasa,IT,46.6166,10.7002,45.48,60,5,8.63,clear sky
605,Bonthe,SL,7.5264,-12.505,79.52,77,100,9.69,overcast clouds
606,Bisira,PA,8.5196,-81.7115,62.26,81,99,7.45,overcast clouds
607,Constitucion,CL,-35.3333,-72.4167,65.84,74,51,11.23,broken clouds
608,Beringovskiy,RU,63.05,179.3167,-11.31,100,99,4.05,overcast clouds
609,Nouadhibou,MR,20.931,-17.0347,66.18,68,100,16.11,overcast clouds
610,Ust-Tsilma,RU,65.441,52.1498,17.02,92,100,9.57,light snow
611,Killybegs,IE,54.6333,-8.45,44.31,65,88,10.33,overcast clouds
612,Moose Factory,CA,51.2585,-80.6094,3.2,55,0,3.44,clear sky
613,Buin,CL,-33.7333,-70.75,83.05,33,0,14.03,clear sky
614,Impfondo,CG,1.6381,18.0667,77.45,29,42,2.39,scattered clouds
615,Stornoway,GB,58.2093,-6.3865,40.03,75,20,1.01,few clouds
616,Ambon,ID,-3.6954,128.1814,77.14,94,40,4.61,scattered clouds
617,Grindavik,IS,63.8424,-22.4338,32.47,100,75,24.16,broken clouds
618,Muzhi,RU,65.3667,64.6667,-18.76,100,97,3.13,overcast clouds
619,Oktyabrskoye,RU,43.0645,44.7417,19.54,100,82,6.71,broken clouds
620,Viedma,AR,-40.8135,-62.9967,96.44,22,47,12.03,scattered clouds
621,Phetchabun,TH,16.25,101.0833,77.05,49,63,0.98,broken clouds
622,Liverpool,GB,53.4106,-2.9779,47.14,80,75,14.0,broken clouds
623,Chihuahua,MX,28.5,-106.0,53.89,42,2,6.62,clear sky
624,Ivrea,IT,45.4672,7.8762,47.01,62,79,5.48,broken clouds
625,Khani,GE,41.9563,42.9566,24.37,84,93,6.11,overcast clouds
626,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,79,12,3.0,few clouds
627,Tessalit,ML,20.1986,1.0114,70.97,13,91,12.37,overcast clouds
628,Nyurba,RU,63.2842,118.3319,-20.4,99,98,5.03,overcast clouds
629,Behbahan,IR,30.5959,50.2417,52.92,50,84,4.9,broken clouds
630,Dicabisagan,PH,17.0818,122.4157,76.14,88,10,3.98,clear sky
631,Sibu,MY,2.3,111.8167,77.31,100,40,0.0,scattered clouds
632,Beloit,US,42.5084,-89.0318,24.21,64,71,5.01,broken clouds
633,Tallahassee,US,30.4383,-84.2807,46.74,32,20,5.01,smoke
634,Baruun-Urt,MN,46.6806,113.2792,-8.21,89,16,2.44,few clouds
635,Bar Harbor,US,44.3876,-68.2039,14.11,82,100,21.99,fog
636,Isagarh,IN,24.8333,77.8833,54.28,41,0,5.35,clear sky
637,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,100,11.5,overcast clouds
638,Ghanzi,BW,-21.5667,21.7833,75.18,58,83,11.32,broken clouds
639,Changli,CN,39.7042,119.1506,21.99,49,0,3.42,clear sky
640,Mandalgarh,IN,25.2,75.1,57.09,35,0,4.18,clear sky
641,Coahuayana,MX,18.7333,-103.6833,85.48,39,0,7.63,clear sky
642,Benguela,AO,-12.5763,13.4055,77.81,82,100,6.17,overcast clouds
643,Ust-Kuyga,RU,70.0167,135.6,-34.89,100,99,6.02,overcast clouds
644,Kota Bahru,MY,6.1333,102.2386,73.35,100,20,0.0,few clouds
645,Nuevo Casas Grandes,MX,30.4167,-107.9167,52.66,32,18,5.66,few clouds
646,Konza,KE,-1.7426,37.1294,66.38,78,100,7.18,overcast clouds
647,Tecoanapa,MX,16.5167,-98.75,85.53,56,20,10.45,few clouds
648,Devils Lake,US,48.1128,-98.8651,19.38,79,0,24.16,clear sky
649,Jalali,IN,27.8667,78.2667,50.59,67,0,7.43,clear sky
650,Roald,NO,62.5833,6.1333,40.33,87,75,14.97,broken clouds
651,Walvis Bay,NA,-22.9575,14.5053,64.09,77,10,10.36,clear sky
652,Yuzhno-Sukhokumsk,RU,44.6581,45.6436,33.13,87,100,4.9,overcast clouds
653,Pitimbu,BR,-7.4706,-34.8086,82.99,74,83,7.07,light rain
654,Jackson,US,42.4165,-122.8345,60.04,65,0,0.0,clear sky
655,Kenora,CA,49.8167,-94.4337,12.18,85,100,0.0,overcast clouds
656,Mersing,MY,2.4312,103.8405,75.11,88,38,3.44,scattered clouds
657,Tautira,PF,-17.7333,-149.15,80.62,75,100,14.36,overcast clouds
658,Ust-Ilimsk,RU,58.0006,102.6619,-6.09,100,97,3.4,overcast clouds
659,Otjimbingwe,NA,-22.35,16.1333,80.91,48,100,2.57,overcast clouds
660,Takoradi,GH,4.8845,-1.7554,80.42,84,15,7.43,few clouds
661,Zvishavane,ZW,-20.3267,30.0665,68.68,91,100,4.41,moderate rain
662,Martapura,ID,-3.4167,114.85,77.09,94,93,2.3,overcast clouds
663,Lakheri,IN,25.6667,76.1667,56.23,43,0,4.74,clear sky
664,Griffith,US,41.5284,-87.4237,24.91,51,0,3.0,clear sky
665,Nuuk,GL,64.1835,-51.7216,11.01,85,100,13.8,snow
666,Shahganj,IN,26.05,82.6833,50.0,67,0,8.14,clear sky
667,De Aar,ZA,-30.6497,24.0123,79.61,21,0,13.87,clear sky
668,Sattur,IN,9.3667,77.9333,79.68,75,100,11.59,overcast clouds
669,Kholm,RU,59.2667,32.85,14.43,96,100,9.8,overcast clouds
670,Yugorsk,RU,61.3133,63.3319,2.55,97,100,3.02,overcast clouds
671,Khonsa,IN,27.0167,95.5667,44.33,85,0,3.0,clear sky
672,Tara,RU,56.8944,74.371,4.51,92,100,5.73,overcast clouds
673,Chirkey,RU,42.9613,46.9787,25.75,66,10,5.01,clear sky
674,Nemuro,JP,43.3236,145.575,18.79,74,60,15.37,broken clouds
675,Sabha,LY,27.0377,14.4283,50.5,29,53,7.4,broken clouds
676,Mwinilunga,ZM,-11.7358,24.4293,62.92,98,100,4.12,light rain
677,Morro Bay,US,35.3658,-120.8499,64.9,43,100,1.01,overcast clouds
678,Bowen,AU,-20.0167,148.2333,73.62,82,10,10.11,clear sky
679,Natalio,PY,-26.7167,-55.0833,87.37,39,9,5.88,clear sky
680,Apac,UG,1.9756,32.5386,77.65,28,71,4.36,broken clouds
681,Mecca,SA,21.4267,39.8261,65.93,58,26,7.9,scattered clouds
682,Bud,US,39.447,-86.1758,27.91,60,43,9.89,scattered clouds
683,San Ramon,US,37.7799,-121.978,61.84,57,0,1.01,clear sky
684,Wamba,NG,8.9333,8.6,74.86,17,100,5.17,overcast clouds
685,Rawson,AR,-43.3002,-65.1023,83.35,31,45,4.05,scattered clouds
686,Sawtell,AU,-30.3833,153.1,69.19,93,90,4.61,overcast clouds
687,Corumba,BR,-19.0092,-57.6533,75.11,100,100,3.44,mist
688,Ust-Kulom,RU,61.6864,53.6902,8.89,99,98,4.99,overcast clouds
689,Xichang,CN,27.8964,102.2634,36.45,75,0,0.36,clear sky
690,Agadez,NE,19.75,10.25,60.24,17,56,8.86,broken clouds
691,Xiongzhou,CN,25.1167,114.3,40.71,89,100,4.23,overcast clouds
692,Kaikalur,IN,16.5667,81.2,63.09,94,5,3.87,clear sky
693,Saint-Denis,FR,48.9167,2.3333,51.08,91,100,5.99,overcast clouds
694,Dakar,SN,14.6937,-17.4441,71.73,73,0,13.8,clear sky
695,Khorixas,NA,-20.3667,14.9667,69.64,54,100,9.24,overcast clouds
696,Hasilpur,PK,29.7122,72.5553,56.79,26,9,5.53,clear sky
697,Severnoye,RU,56.3491,78.3619,-5.91,96,84,5.73,broken clouds
698,Kargasok,RU,59.0556,80.8572,-5.8,100,98,4.54,overcast clouds
699,Tarakan,ID,3.3,117.6333,76.5,94,20,2.3,few clouds
